TYPE;CODE;LIB;extension;cma_niv;cma;cmas;cmas_nt;code_imprecis;interdits_en_DP;interdits_en_DR;requerant_un_DR;ssrFP;ssrMP;ssrAE;ssrDAS;ssrZ_CMC;pmsi;MAJ;auteur_MAJ;remarque1;_009_EXT__LIB__finvalid__doublon
D;R599;dénopathie, sans précision;0;;0;0;0;1;1;1;0;;;;;;O;25/6/09;JF;09/02/07: dpimp dpint;
D;R600;edème localisé;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R601;edème généralisé;0;3;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R609;edème, sans précision;0;;0;0;0;1;1;1;0;;;;;;O;25/6/09;JF;09/02/07: dpimp dpint;
D;R610;yperhidrose localisée;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R611;yperhidrose généralisée;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R619;yperhidrose, sans précision;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R620;aturation (physiologique) retardée;0;2;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R628;utres retards du développement physiologique;0;2;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R629;etard du développement physiologique, sans précision;0;2;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R630;norexie;0;2;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R631;olydipsie;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R632;olyphagie;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R633;ifficultés nutritionnelles et nutrition inadaptée;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R634;erte de poids anormale;0;2;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R635;rise de poids anormale;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R636;ngestion insuffisante d'aliments et de liquides par négligence personnelle;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;;19/03/09 : extension 2009;EXT
D;R638;utres symptômes et signes relatifs à l'absorption d'aliments et de liquides;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R64;chexie;0;3;1;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R65;ndrome de réponse inflammatoire systémique;0;;0;0;0;0;0;0;0;N;N;N;N;;O;25/6/09;;19/03/09 : extension 2009;EXT
D;R650;yndrome de réponse inflammatoire systémique d'origine infectieuse sans défaillance d'organe;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;;19/03/09 : extension 2009;EXT
D;R651;yndrome de réponse inflammatoire systémique d'origine infectieuse avec défaillance d'organe;0;4;0;0;0;0;0;0;0;;;;;;O;25/6/09;;19/03/09 : extension 2009;EXT
D;R652;yndrome de réponse inflammatoire systémique d'origine non infectieuse sans défaillance d'organe;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;;19/03/09 : extension 2009;EXT
D;R653;yndrome de réponse inflammatoire systémique d'origine non infectieuse avec défaillance d'organe;0;4;0;0;0;0;0;0;0;;;;;;O;25/6/09;;19/03/09 : extension 2009;EXT
D;R659;yndrome de réponse inflammatoire systémique, sans précision;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;;19/03/09 : extension 2009;EXT
D;R680;ypothermie, non associée à une baisse de la température ambiante;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R681;ymptômes non spécifiques propres au nourrisson;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R682;écheresse de la bouche, sans précision;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R683;ippocratisme digital;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R688;utres symptômes et signes généraux précisés;0;;0;0;0;1;1;1;0;;;;;;O;25/6/09;JF;09/02/07: dpimp dpint;
D;R69;uses inconnues et non précisées de morbidité;0;;0;0;0;1;1;1;0;N;N;N;O;;O;25/6/09;JF;"26/07/07 finvalid; ; 09/02/07: dpimp dpint";
D;R700;ccélération de la vitesse de sédimentation;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R701;iscosité plasmatique anormale;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R71;omalies des globules rouges;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R72;omalies des globules blancs, non classées ailleurs;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R730;nomalie de l'épreuve de tolérance au glucose;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R739;yperglycémie, sans précision;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R740;ugmentation des taux de transaminase et d'acide lactique déshydrogénase;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R748;nomalies d'autres taux d'enzymes sériques;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R749;nomalie du taux d'un enzyme sérique, sans précision;0;;0;0;0;1;1;1;0;;;;;;O;25/6/09;JF;09/02/07: dpimp dpint;
D;R75;se en évidence par des examens de laboratoire du virus de l'immunodéficience humaine [VIH];0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R760;ugmentation du taux d'anticorps;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R761;éaction anormale au test à la tuberculine;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R762;ésultats faussement positifs au test sérologique de la syphilis;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R768;utres anomalies précisées de résultats immunologiques sériques;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R769;nomalie de résultats immunologiques sériques, sans précision;0;;0;0;0;1;1;1;0;;;;;;O;25/6/09;JF;09/02/07: dpimp dpint;
D;R770;nomalie de l'albumine;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R771;nomalie de la globuline;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R772;nomalie de l'alpha-foetoprotéine;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R778;utres anomalies précisées des protéines plasmatiques;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R779;nomalie des protéines plasmatiques, sans précision;0;;0;0;0;1;1;1;0;;;;;;O;25/6/09;JF;09/02/07: dpimp dpint;
D;R780;résence d'alcool dans le sang;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R781;résence d'opiacé dans le sang;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R782;résence de cocaïne dans le sang;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R783;résence d'hallucinogène dans le sang;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R784;résence dans le sang d'autres substances susceptibles d'entraîner une dépendance;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R785;résence d'une substance psychotrope dans le sang;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R786;résence d'un produit stéroïdien dans le sang;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R787;résence d'un taux anormalement élevé de métaux lourds dans le sang;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R788;résence d'autres substances précisées non trouvées normalement dans le sang;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R789;résence d'une substance non trouvée normalement dans le sang, sans précision;0;;0;0;0;1;1;1;0;;;;;;O;25/6/09;JF;09/02/07: dpimp dpint;
D;R790;aux anormal de minéraux dans le sang;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R798;utres résultats anormaux précisés des examens chimiques du sang;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R799;ésultat anormal des examens chimiques du sang, sans précision;0;;0;0;0;1;1;1;0;;;;;;O;25/6/09;JF;09/02/07: dpimp dpint;
D;R80;otéinurie isolée;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R81;ycosurie;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R820;hylurie;0;;1;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R821;yoglobinurie;0;;1;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R822;iliurie;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R823;émoglobinurie;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R824;cétonurie;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R825;ugmentation dans les urines du taux de médicaments et de substances biologiques;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R826;aux anormal dans les urines de substances d'origine principalement non médicinale;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R827;ésultats anormaux de l'examen microbiologique des urines;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R828;ésultats anormaux de l'examen cytologique et histologique des urines;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R829;ésultats anormaux de l'examen des urines, autres et non précisés;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R830;ésultats anormaux de l'examen du liquide céphalo-rachidien : taux d'enzymes;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R831;ésultats anormaux de l'examen du liquide céphalo-rachidien : taux d'hormones;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R832;ésultats anormaux de l'examen du liquide céphalo-rachidien : taux d'autres substances médicamenteuses et biologiques;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R833;ésultats anormaux de l'examen du liquide céphalo-rachidien : taux de substances d'origine principalement non médicinale;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R834;ésultats immunologiques anormaux de l'examen du liquide céphalo-rachidien;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R835;ésultats microbiologiques anormaux de l'examen du liquide céphalo-rachidien : cultures positives;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R836;ésultats cytologiques anormaux de l'examen du liquide céphalo-rachidien : résultats cytologiques;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R837;ésultats histologiques anormaux de l'examen du liquide céphalo-rachidien;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R838;utres résultats anormaux de l'examen du liquide céphalo-rachidien : résultats chromosomiques;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R839;ésultat anormal de l'examen du liquide céphalo-rachidien, sans précision;0;;0;0;0;1;1;1;0;;;;;;O;25/6/09;JF;09/02/07: dpimp dpint;
D;R840;ésultats anormaux de prélèvements effectués sur l'appareil respiratoire et le thorax : taux d'enzymes;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R841;ésultats anormaux de prélèvements effectués sur l'appareil respiratoire et le thorax : taux d'hormones;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R842;ésultats anormaux de prélèvements effectués sur l'appareil respiratoire et le thorax : taux d'autres substances médicamenteuses et biologiques;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R843;ésultats anormaux de prélèvements effectués sur l'appareil respiratoire et le thorax : taux de substances d'origine principalement non médicinale;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R844;ésultats immunologiques anormaux de prélèvements effectués sur l'appareil respiratoire et le thorax;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R845;ésultats microbiologiques anormaux de prélèvements effectués sur l'appareil respiratoire et le thorax : cultures positives;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R846;ésultats cytologiques anormaux de prélèvements effectués sur l'appareil respiratoire et le thorax : résultats cytologiques;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R847;ésultats histologiques anormaux de prélèvements effectués sur l'appareil respiratoire et le thorax;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R848;utres résultats anormaux de prélèvements effectués sur l'appareil respiratoire et le thorax : résultats chromosomiques;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R849;ésultat anormal de prélèvements effectués sur l'appareil respiratoire et le thorax, sans précision;0;;0;0;0;1;1;1;0;;;;;;O;25/6/09;JF;09/02/07: dpimp dpint;
D;R850;ésultats anormaux de prélèvements effectués sur l'appareil digestif et la cavité abdominale : taux d'enzymes;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R851;ésultats anormaux de prélèvements effectués sur l'appareil digestif et la cavité abdominale : taux d'hormones;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R852;ésultats anormaux de prélèvements effectués sur l'appareil digestif et la cavité abdominale : taux d'autres substances médicamenteuses et biologiques;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R853;ésultats anormaux de prélèvements effectués sur l'appareil digestif et la cavité abdominale : taux de substances d'origine principalement non médicinale;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R854;ésultats immunologiques anormaux de prélèvements effectués sur l'appareil digestif et la cavité abdominale;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R855;ésultats microbiologiques anormaux de prélèvements effectués sur l'appareil digestif et la cavité abdominale : cultures positives;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R856;ésultats cytologiques anormaux de prélèvements effectués sur l'appareil digestif et la cavité abdominale : résultats cytologiques;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R857;ésultats histologiques anormaux de prélèvements effectués sur l'appareil digestif et la cavité abdominale;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R858;utres résultats anormaux de prélèvements effectués sur l'appareil digestif et la cavité abdominale : résultats chromosomiques;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R859;ésultat anormal de prélèvements effectués sur l'appareil digestif et la cavité abdominale, sans précision;0;;0;0;0;1;1;1;0;;;;;;O;25/6/09;JF;09/02/07: dpimp dpint;
D;R860;ésultats anormaux de prélèvements effectués sur les organes génitaux de l'homme : taux d'enzymes;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R861;ésultats anormaux de prélèvements effectués sur les organes génitaux de l'homme : taux d'hormones;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R862;ésultats anormaux de prélèvements effectués sur les organes génitaux de l'homme : taux d'autres substances médicamenteuses et biologiques;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R863;ésultats anormaux de prélèvements effectués sur les organes génitaux de l'homme : taux de substances d'origine principalement non médicinale;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R864;ésultats immunologiques anormaux de prélèvements effectués sur les organes génitaux de l'homme;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R865;ésultats microbiologiques anormaux de prélèvements effectués sur les organes génitaux de l'homme : cultures positives;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R866;ésultats cytologiques anormaux de prélèvements effectués sur les organes génitaux de l'homme : résultats cytologiques;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R867;ésultats histologiques anormaux de prélèvements effectués sur les organes génitaux de l'homme;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R868;utres résultats anormaux de prélèvements effectués sur les organes génitaux de l'homme : résultats chromosomiques;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R869;ésultat anormal de prélèvements effectués sur les organes génitaux de l'homme, sans précision;0;;0;0;0;1;1;1;0;;;;;;O;25/6/09;JF;09/02/07: dpimp dpint;
D;R870;ésultats anormaux de prélèvements effectués sur les organes génitaux de la femme : taux d'enzymes;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R871;ésultats anormaux de prélèvements effectués sur les organes génitaux de la femme : taux d'hormones;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R872;ésultats anormaux de prélèvements effectués sur les organes génitaux de la femme : taux d'autres substances médicamenteuses et biologiques;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R873;ésultats anormaux de prélèvements effectués sur les organes génitaux de la femme : taux de substances d'origine principalement non médicinale;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R874;ésultats immunologiques anormaux de prélèvements effectués sur les organes génitaux de la femme;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R875;ésultats microbiologiques anormaux de prélèvements effectués sur les organes génitaux de la femme : cultures positives;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R876;ésultats cytologiques anormaux de prélèvements effectués sur les organes génitaux de la femme : résultats cytologiques;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R877;ésultats histologiques anormaux de prélèvements effectués sur les organes génitaux de la femme;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R878;utres résultats anormaux de prélèvements effectués sur les organes génitaux de la femme : résultats chromosomiques;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R879;ésultat anormal de prélèvements effectués sur les organes génitaux de la femme, sans précision;0;;0;0;0;1;1;1;0;;;;;;O;25/6/09;JF;09/02/07: dpimp dpint;
D;R890;ésultats anormaux de prélèvements effectués sur d'autres organes, appareils et tissus : taux d'enzymes;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R891;ésultats anormaux de prélèvements effectués sur d'autres organes, appareils et tissus : taux d'hormones;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R892;ésultats anormaux de prélèvements effectués sur d'autres organes, appareils et tissus : taux d'autres substances médicamenteuses et biologiques;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R893;ésultats anormaux de prélèvements effectués sur d'autres organes, appareils et tissus : taux de substances d'origine principalement non médicinale;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R894;ésultats immunologiques anormaux de prélèvements effectués sur d'autres organes, appareils et tissus;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R895;ésultats microbiologiques anormaux de prélèvements effectués sur d'autres organes, appareils et tissus : cultures positives;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R896;ésultats cytologiques anormaux de prélèvements effectués sur d'autres organes, appareils et tissus : résultats cytologiques;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R897;ésultats histologiques anormaux de prélèvements effectués sur d'autres organes, appareils et tissus;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R898;utres résultats anormaux de prélèvements effectués sur d'autres organes, appareils et tissus : résultats chromosomiques;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R899;ésultat anormal de prélèvements effectués sur d'autres organes, appareils et tissus, sans précision;0;;0;0;0;1;1;1;0;;;;;;O;25/6/09;JF;09/02/07: dpimp dpint;
D;R900;mage intracrânienne anormale;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R908;utres résultats anormaux d'imagerie diagnostique du système nerveux central;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R91;sultats anormaux d'imagerie diagnostique du poumon;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R92;sultats anormaux d'imagerie diagnostique du sein;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R930;ésultats anormaux d'imagerie diagnostique du crâne et de la tête, non classés ailleurs;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R931;ésultats anormaux d'imagerie diagnostique du coeur et de la circulation coronaire;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R932;ésultats anormaux d'imagerie diagnostique du foie et des voies biliaires;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R933;ésultats anormaux d'imagerie diagnostique d'autres parties des voies digestives;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R934;ésultats anormaux d'imagerie diagnostique de l'appareil urinaire;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R935;ésultats anormaux d'imagerie diagnostique d'autres parties de l'abdomen, y compris l'espace rétropéritonéal;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R936;ésultats anormaux d'imagerie diagnostique des membres;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R937;ésultats anormaux d'imagerie diagnostique d'autres parties du système ostéo-musculaire;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R938;ésultats anormaux d'imagerie diagnostique d'autres parties du corps précisées;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R940;ésultats anormaux d'explorations fonctionnelles du système nerveux central;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R941;ésultats anormaux d'explorations fonctionnelles du système nerveux périphérique et épreuves sensorielles spéciales;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R942;ésultats anormaux d'explorations fonctionnelles pulmonaires;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R943;ésultats anormaux d'explorations fonctionnelles cardio-vasculaires;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R944;ésultats anormaux d'explorations fonctionnelles rénales;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R945;ésultats anormaux d'explorations fonctionnelles hépatiques;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R946;ésultats anormaux d'explorations fonctionnelles thyroïdiennes;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R947;ésultats anormaux d'explorations fonctionnelles endocriniennes;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R948;ésultats anormaux d'explorations fonctionnelles d'autres organes et appareils;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R95;ndrome de la mort subite du nourrisson;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R960;ort instantanée;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R961;écès survenant moins de 24 heures après le début des symptômes, sans autre explication;0;;0;0;0;1;1;1;0;;;;;;O;25/6/09;JF;09/02/07: dpimp dpint;
D;R98;cès sans témoin;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;R99;tres causes de mortalité mal définies et non précisées;0;;0;0;0;1;1;1;0;;;;;;O;25/6/09;JF;09/02/07: dpimp dpint;
D;S000;ésion traumatique superficielle du cuir chevelu;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S001;ontusion de la paupière et de la région péri-oculaire;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S002;utres lésions traumatiques superficielles de la paupière et de la région péri-oculaire;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S003;ésion traumatique superficielle du nez;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S004;ésion traumatique superficielle de l'oreille;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S005;ésion traumatique superficielle de la lèvre et de la cavité buccale;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S007;ésions traumatiques superficielles multiples de la tête;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S008;ésion traumatique superficielle d'autres parties de la tête;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S009;ésion traumatique superficielle de la tête, partie non précisée;0;;0;0;0;1;1;1;0;N;N;N;O;;O;25/6/09;JF;"26/07/07 finvalid; ; 09/02/07: dpimp dpint";
D;S010;laie ouverte du cuir chevelu;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S011;laie ouverte de la paupière et de la région péri-oculaire;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S012;laie ouverte du nez;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S013;laie ouverte de l'oreille;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S014;laie ouverte de la joue et de la région temporo-maxillaire;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S015;laie ouverte de la lèvre et de la cavité buccale;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S017;laies ouvertes multiples de la tête;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S018;laie ouverte d'autres parties de la tête;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S019;laie ouverte de la tête, partie non précisée;0;;0;0;0;1;1;1;0;N;N;N;O;;O;25/6/09;JF;"26/07/07 finvalid; ; 09/02/07: dpimp dpint";
D;S020;racture de la voûte du crâne;0;;1;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S0200;Fracture fermée de la voûte du crâne;0;;1;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S0201;Fracture ouverte de la voûte du crâne;0;;1;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S021;racture de la base du crâne;0;2;1;1;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S0210;Fracture fermée de la base du crâne;0;2;1;1;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S0211;Fracture ouverte de la base du crâne;0;2;1;1;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S022;racture des os du nez;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S0220;Fracture fermée des os du nez;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S0221;Fracture ouverte des os du nez;0;;1;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S023;racture du plancher de l'orbite;0;2;1;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S0230;Fracture fermée du plancher de l'orbite;0;2;1;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S0231;Fracture ouverte du plancher de l'orbite;0;2;1;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S024;racture des os malaires et maxillaires;0;2;1;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S0240;Fracture fermée des os malaires et maxillaires;0;2;1;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S0241;Fracture ouverte des os malaires et maxillaires;0;2;1;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S025;racture dentaire;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S0250;Fracture fermée dentaire;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S0251;Fracture ouverte dentaire;0;;0;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S026;racture du maxillaire inférieur;0;2;1;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S0260;Fracture fermée du maxillaire inférieur;0;2;1;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
D;S0261;Fracture ouverte du maxillaire inférieur;0;2;1;0;0;0;0;0;0;;;;;;O;25/6/09;JF;;
